field_1,clust,lden,den,ID,Lat,Lon,depth,HDI,Voice,Population,Country_number,Code,Grav_tot,2010_regpop_mean,2020_regpop_mean,reg_pop_growth,SCORE,RATING,Productivity_mean,Landings,Tourism
2122,2123,3.913022506,49.75,5815,7.11925,117.509,0,0.802333333,-0.300807567,31106139,30,MYS,15,481.3721955,652.6917266,171.3195311,0,none,661.158533,176.4123745,24577000
2123,2124,0.048790164,0.75,5822,7.20342,116.843,0,0.7874,-0.38257462,29465101.4,30,MYS,30,588.1345966,848.5003255,260.3657289,0,none,14614.77107,176.4123745,24577000
2124,2125,0.777028665,1.875,5821,7.19933,117.285,0,0.7286,-0.333273425,24699518.4,30,MYS,19,491.5259976,715.5948489,224.0688513,0,none,21134.55144,176.4123745,24577000
2125,2126,0.161268148,0.875,5819,7.18983,117.37,1,0.802333333,-0.300807567,31106139,30,MYS,17,486.1090544,707.6391184,221.5300641,0,none,698.0398802,176.4123745,24577000
2126,2127,2.131203476,8.125,5823,7.20878,117.469,1,0.802333333,-0.300807567,31106139,30,MYS,15,472.3742258,677.2074001,204.8331743,0,none,650.2598661,176.4123745,24577000
2127,2128,0.345376981,1.6,5824,7.21,-81.8,0,0.7634,0.54444052,3676579.3,87,PAN,13,160.6646633,176.1861426,15.52147932,2,Partially Effective,494.6752614,314.5517048,1324000
2128,2129,1.864080131,6.6875,5825,7.23233,117.295,0,0.7286,-0.333273425,24699518.4,30,MYS,16,492.975334,721.5013794,228.5260455,2,Partially Effective,18912.58901,176.4123745,24577000
2129,2130,0.262364264,1,5826,7.23508,117.376,0,0.802333333,-0.300807567,31106139,30,MYS,16,480.9812803,705.5146657,224.5333854,0,none,675.1518448,176.4123745,24577000
2130,2131,1.60885784,5.75,5834,7.26,-81.82,1,0.7528,0.59038786,3516689.4,87,PAN,13,181.3725834,200.8769865,19.50440313,2,Partially Effective,2225.260572,314.5517048,1324000
2131,2132,0.012128335,0.875,5829,7.25919,134.527,0,0.7488,1.17669625,19696,88,PLW,11,271.8291164,359.1722431,87.34312674,0,none,49407.33748,25.4629359,85000
2132,2133,1.226281724,11.6875,5832,7.26033,117.348,0,0.7286,-0.333273425,24699518.4,30,MYS,16,482.9549017,709.6090478,226.6541461,0,none,2189.518542,176.4123745,24577000
2133,2134,0.695487365,4.4375,5833,7.2665,117.376,0,0.7286,-0.333273425,24699518.4,30,MYS,16,481.2392058,707.5563587,226.3171529,0,none,656.0612316,176.4123745,24577000
2134,2135,0.09531018,0.8,5835,7.27,-81.78,0,0.774,0.49849318,3836469.2,87,PAN,13,186.2176832,206.3698156,20.15213237,2,Partially Effective,7229.759703,314.5517048,1324000
2135,2136,0.242871336,1.28125,5837,7.28483,134.473,0,0.7488,1.17669625,19696,88,PLW,11,271.8291164,359.1722431,87.34312674,1,Effective,41326.67084,25.4629359,85000
2136,2137,0.994621637,2.7,5839,7.29,-81.67,1,0.7528,0.59038786,3516689.4,87,PAN,13,225.2554714,252.2033962,26.94792484,2,Partially Effective,20012.5917,314.5517048,1324000
2137,2138,0.538860368,2.1,5843,7.32,-81.71,1,0.7528,0.59038786,3516689.4,87,PAN,13,241.9709552,275.7561321,33.7851769,2,Partially Effective,33023.5,314.5517048,1324000
2138,2139,0.587786665,1.5,5846,7.34717,117.347,0,0.7286,-0.333273425,24699518.4,30,MYS,14,480.958044,716.9644643,236.0064203,0,none,801.2698067,176.4123745,24577000
2139,2140,0.405465108,1.2,5848,7.34,-80.14,1,0.774,0.49849318,3836469.2,87,PAN,120,544.6982292,590.6691763,45.97094706,0,none,59121.9706,314.5517048,1324000
2140,2141,1.104274551,8.25,5849,7.35183,117.285,0,0.7286,-0.333273425,24699518.4,30,MYS,15,492.8476436,733.0418982,240.1942546,0,none,6789.979778,176.4123745,24577000
2141,2142,-0.167736368,0.625,5850,7.35633,117.055,0,0.802333333,-0.300807567,31106139,30,MYS,18,536.2561633,792.9660302,256.7098669,0,none,17979.28911,176.4123745,24577000
2142,2143,0.161268148,0.875,5851,7.35736,116.972,1,0.802333333,-0.300807567,31106139,30,MYS,18,548.1786649,809.5718256,261.3931607,0,none,17457.42129,176.4123745,24577000
2143,2144,0.024395082,0.8,5852,7.35,-81.59,1,0.7634,0.54444052,3676579.3,87,PAN,13,321.1790268,364.4553143,43.27628743,2,Partially Effective,21293.43239,314.5517048,1324000
2144,2145,0.438254931,1.25,5853,7.36,151.92,0,0.5866,1.0670532,103848.8,86,FSM,32,622.3333431,561.8932524,-60.44009074,0,none,303.8351609,49.08927318,44700
2145,2146,3.512731378,55.125,5854,7.37267,117.222,0,0.7286,-0.333273425,24699518.4,30,MYS,17,503.8441947,750.6182582,246.7740636,0,none,9787.797713,176.4123745,24577000
2146,2147,-0.015500435,0.75,5855,7.37533,117.325,0,0.7286,-0.333273425,24699518.4,30,MYS,14,483.8596837,723.2542965,239.3946127,0,none,959.95833,176.4123745,24577000
2147,2148,-0.23101773,0.5,5859,7.3,-81.82,0,0.7634,0.54444052,3676579.3,87,PAN,13,212.4276648,240.0863604,27.65869554,2,Partially Effective,6699.113531,314.5517048,1324000
2148,2149,-0.356674944,0.4,5860,7.41,-81.82,1,0.7528,0.59038786,3516689.4,87,PAN,13,319.3239551,385.1419101,65.81795507,2,Partially Effective,17874.90566,314.5517048,1324000
2149,2150,1.527236384,15.2,5861,7.42,-81.7,0,0.7528,0.59038786,3516689.4,87,PAN,28,335.1282034,398.9817012,63.85349777,2,Partially Effective,61095.44879,314.5517048,1324000
2150,2151,2.208274414,8.8,5862,7.43,-81.86,1,0.7528,0.59038786,3516689.4,87,PAN,28,344.6180388,419.0553639,74.43732505,2,Partially Effective,4455.390174,314.5517048,1324000
2151,2152,0.119384419,1.4,5863,7.46,-82.23,1,0.7528,0.59038786,3516689.4,87,PAN,34,541.4897426,636.3877262,94.89798352,2,Partially Effective,462.127524,314.5517048,1324000
2152,2153,0.641853886,1.6,5864,7.47,-82.27,1,0.7528,0.59038786,3516689.4,87,PAN,34,629.5092259,730.8488491,101.3396232,0,none,461.0852801,314.5517048,1324000
2153,2154,1.844427617,6.7,5870,7.52,-81.9,1,0.7528,0.59038786,3516689.4,87,PAN,28,428.4140842,521.6833238,93.26923961,2,Partially Effective,504.8840227,314.5517048,1324000
2154,2155,0.262364264,1,5867,7.4,-81.66,0,0.7528,0.59038786,3516689.4,87,PAN,13,351.8012533,410.2502367,58.44898337,2,Partially Effective,54545.41086,314.5517048,1324000
2155,2156,0.587786665,1.5,5868,7.518,98.3368,1,0.6744,0.1420113,64513927.4,34,THA,66,2396.387514,4063.526258,1667.138744,0,none,691.7462256,1157.626282,15936000
2156,2157,0.142589471,1,5869,7.52,-81.67,0,0.7528,0.59038786,3516689.4,87,PAN,28,456.2135686,536.5695387,80.35597006,2,Partially Effective,25369.97472,314.5517048,1324000
2157,2158,0.832909123,2,5871,7.54,-81.86,0,0.7528,0.59038786,3516689.4,87,PAN,28,424.4327138,515.7219188,91.28920503,2,Partially Effective,1050.037158,314.5517048,1324000
2158,2159,0.472385965,1.34375,5872,7.59783,98.3777,0,0.6744,0.1420113,64513927.4,34,THA,86,2227.363687,3632.191867,1404.828179,0,none,1137.816406,1157.626282,15936000
2159,2160,-0.356674944,0.4,5873,7.59,-81.71,1,0.774,0.49849318,3836469.2,87,PAN,28,476.2620952,563.7270384,87.46494314,2,Partially Effective,2764.536059,314.5517048,1324000
2160,2161,0.46804668,1.3,5874,7.59,-81.84,1,0.7634,0.54444052,3676579.3,87,PAN,28,465.4408898,562.1375532,96.69666338,2,Partially Effective,538.8008707,314.5517048,1324000
2161,2162,0.641853886,1.6,5878,7.62,-81.71,1,0.7528,0.59038786,3516689.4,87,PAN,28,484.3599983,573.9299904,89.56999205,2,Partially Effective,583.697792,314.5517048,1324000
2162,2163,0.993251773,2.4,5881,7.63,-81.73,0,0.7634,0.54444052,3676579.3,87,PAN,28,503.7676143,597.2061531,93.43853884,2,Partially Effective,580.8990111,314.5517048,1324000
2163,2164,0.861355396,2.2,5882,7.63,-81.78,1,0.774,0.49849318,3836469.2,87,PAN,28,537.1528488,638.3872994,101.2344506,2,Partially Effective,563.0782143,314.5517048,1324000
2164,2165,0.438254931,1.25,5883,7.65369,98.7586,1,0.7114,-0.55661378,66517490.8,34,THA,91,2186.867487,2990.023633,803.1561459,3,Not Effective,3180.079751,1157.626282,15936000
2165,2166,2.918630782,27.8125,5891,7.72864,98.7694,1,0.6929,-0.20730124,65515709.1,34,THA,102,2166.430008,2921.287928,754.8579193,3,Not Effective,13207.94868,1157.626282,15936000
2166,2167,0.09531018,0.8,5888,7.69,-81.61,1,0.7528,0.59038786,3516689.4,87,PAN,28,465.5935993,549.8305661,84.23696676,2,Partially Effective,13667.95006,314.5517048,1324000
2167,2168,0.530628251,1.4,5909,7.8,-81.76,0,0.774,0.49849318,3836469.2,87,PAN,55,599.8137696,708.0239185,108.2101489,2,Partially Effective,3376.900709,314.5517048,1324000
2168,2169,0.438254931,1.25,5893,7.81192,98.7711,1,0.7114,-0.55661378,66517490.8,34,THA,95,2123.840376,2831.0911,707.2507243,3,Not Effective,23504.03506,1157.626282,15936000
2169,2170,-0.167736368,0.625,5894,7.8195,98.2923,1,0.6744,0.1420113,64513927.4,34,THA,138,2078.085465,3299.82409,1221.738625,0,none,49922.969,1157.626282,15936000
2170,2171,0.340494013,1.15,5895,7.82,-81.74,0.5,0.7634,0.54444052,3676579.3,87,PAN,55,589.8683373,696.1273814,106.2590441,2,Partially Effective,8825.572329,314.5517048,1324000
2171,2172,0.368582033,1.2,5899,7.84,-81.8,1,0.774,0.49849318,3836469.2,87,PAN,55,612.950448,724.5727491,111.6223011,2,Partially Effective,6878.028694,314.5517048,1324000
2172,2173,0.405465108,1.2,5903,7.87,-81.79,0,0.7634,0.54444052,3676579.3,87,PAN,55,607.4060284,718.3310926,110.9250642,2,Partially Effective,13753.93978,314.5517048,1324000
2173,2174,0.09531018,0.8,5904,7.87,-82.44,1,0.774,0.49849318,3836469.2,87,PAN,40,866.1098621,1018.897066,152.7872038,0,none,630.0938785,314.5517048,1324000
2174,2175,-0.005025168,0.875,5906,7.89281,98.2657,1,0.6744,0.1420113,64513927.4,34,THA,417,2039.264026,3225.204949,1185.940923,0,none,39342.16509,1157.626282,15936000
2175,2176,1.029619417,2.5,5911,7.93794,98.8936,0,0.7114,-0.55661378,66517490.8,34,THA,110,2149.582791,2741.26213,591.6793395,0,none,65535,1157.626282,15936000
2176,2177,1.398335696,13.25,5912,7.94483,98.7808,1,0.6744,0.1420113,64513927.4,34,THA,110,2066.657882,2714.660713,648.0028311,3,Not Effective,60159.18085,1157.626282,15936000
2177,2178,2.216482394,8.875,5920,7.95,98.85,0,0.7114,-0.55661378,66517490.8,34,THA,110,2117.381646,2725.964992,608.5833465,0,none,64902.91653,1157.626282,15936000
2178,2179,0.619187116,1.6,5915,7.95,-82.02,1,0.774,0.49849318,3836469.2,87,PAN,55,656.8050799,784.29379,127.4887101,0,none,48073.32675,314.5517048,1324000
2179,2180,-0.103311324,0.65,5921,7.96,-82.06,1,0.7634,0.54444052,3676579.3,87,PAN,55,671.686664,802.6915465,131.0048824,0,none,61504.82053,314.5517048,1324000
2180,2181,0.575598769,1.7,5994,8,-82.03,0,0.7634,0.54444052,3676579.3,87,PAN,55,652.4440005,779.5332766,127.089276,0,none,56925.31203,314.5517048,1324000
2181,2182,0.954771252,2.3,5923,7.99,-81.98,1,0.7634,0.54444052,3676579.3,87,PAN,55,631.3561725,754.753158,123.3969855,0,none,39329.50747,314.5517048,1324000
2182,2183,-0.105360516,0.6,5924,7.99,-82.07,1,0.774,0.49849318,3836469.2,87,PAN,55,670.6908222,801.9348147,131.2439925,0,none,63635.79856,314.5517048,1324000
2183,2184,-0.393042588,0.375,5925,8.03067,98.2623,0,0.6744,0.1420113,64513927.4,34,THA,297,1899.949201,2954.639081,1054.689879,2,Partially Effective,37946.33231,1157.626282,15936000
2184,2185,1.096942838,2.8,5926,8.09,-82.26,0,0.774,0.49849318,3836469.2,87,PAN,68,718.5172918,854.6531785,136.1358866,1,Effective,1045.9606,314.5517048,1324000
2185,2186,0.368582033,1.2,5927,8.12,-82.3,0,0.774,0.49849318,3836469.2,87,PAN,68,723.7980368,859.1493795,135.3513427,1,Effective,980.1211631,314.5517048,1324000
2186,2187,-0.597837001,0.25,5929,8.14867,98.287,1,0.6744,0.1420113,64513927.4,34,THA,133,1780.6446,2732.870001,952.2254007,2,Partially Effective,47900.47367,1157.626282,15936000
2187,2188,0.262364264,1,5930,8.23,-78.9,0,0.774,0.49849318,3836469.2,87,PAN,25,880.0898143,1084.443212,204.3533974,0,none,856.2402106,314.5517048,1324000
2188,2189,0.09531018,0.8,5931,8.23,-79.11,0,0.774,0.49849318,3836469.2,87,PAN,31,2927.798925,3611.470124,683.671199,0,none,729.615587,314.5517048,1324000
2189,2190,0.09531018,0.8,5932,8.26,-79.07,0,0.774,0.49849318,3836469.2,87,PAN,28,2686.092311,3313.316648,627.2243375,0,none,760.2477413,314.5517048,1324000
2190,2191,0.405465108,1.2,5935,8.32,-79.1,0,0.774,0.49849318,3836469.2,87,PAN,33,2643.150764,3260.161379,617.0106156,0,none,782.3936652,314.5517048,1324000
2191,2192,0.238117089,1.2,5936,8.33,-78.81,0,0.774,0.49849318,3836469.2,87,PAN,27,780.5074088,961.5272803,181.0198715,0,none,28169.83183,314.5517048,1324000
2192,2193,0.048790164,0.75,5937,8.35981,116.132,0,0.703666667,0.158765733,264621182.3,0,IDN,3,560.8646549,1050.479503,489.614848,0,none,342.1096134,845.6260518,7003000
2193,2194,-0.356674944,0.4,5938,8.37,-83.29,1,0.778,1.1020982,4741278.6,37,CRI,115,850.8371355,952.4709556,101.6338201,0,none,7238.829281,17.69846614,2100000
2194,2195,0.09531018,0.8,5939,8.39,-78.82,0,0.774,0.49849318,3836469.2,87,PAN,27,1383.124137,1704.236424,321.1122876,0,none,29492.94104,314.5517048,1324000
2195,2196,0.456431505,1.4,5941,8.42,-79.13,0,0.774,0.49849318,3836469.2,87,PAN,42,2421.278149,2982.395995,561.117846,0,none,904.672354,314.5517048,1324000
2196,2197,-0.130682382,0.6,5942,8.43,-78.85,0,0.774,0.49849318,3836469.2,87,PAN,25,1661.416005,2046.323146,384.907141,0,none,31730.37708,314.5517048,1324000
2197,2198,0.304882786,1.25,5945,8.47597,125.884,0.5,,,,27,ETI,611,2468.816412,3162.99324,694.1768279,0,none,65535,#N/A,#N/A
2198,2199,0.354171814,1.125,5946,8.47997,119.836,1,0.6862,0.08679316,251777456.2,0,IDN,21,2406.920344,2917.934028,511.0136842,0,none,333.4889387,845.6260518,7003000
2199,2200,-0.059473102,0.6875,5950,8.50483,97.6417,1,0.6744,0.1420113,64513927.4,34,THA,35,2414.327965,4235.425506,1821.097541,2,Partially Effective,518.1870305,1157.626282,15936000
2200,2201,0.405465108,1.2,5948,8.48,-78.92,0,0.774,0.49849318,3836469.2,87,PAN,25,1944.382209,2394.734382,450.3521727,0,none,44456.38117,314.5517048,1324000
2201,2202,0.405465108,1.2,5949,8.4,-79.08,0,0.774,0.49849318,3836469.2,87,PAN,39,2372.646291,2924.581066,551.9347755,0,none,895.8743313,314.5517048,1324000
2202,2203,0.10380435,0.85,5952,8.53,-79.01,0,0.774,0.49849318,3836469.2,87,PAN,41,2021.902379,2488.679987,466.7776081,0,none,23978.2826,314.5517048,1324000
2203,2204,-0.597837001,0.25,5953,8.57339,81.2396,0,0.7072,-0.137984275,19226078,89,LKA,767,2356.62624,2551.227375,194.6011352,0,none,53189.55577,2631.101028,654000
2204,2205,2.388762789,10.6,5954,8.58,-79.02,0,0.774,0.49849318,3836469.2,87,PAN,46,1978.351199,2434.311187,455.9599882,0,none,16372.02284,314.5517048,1324000
2205,2206,-0.384981606,0.40625,5955,8.59267,97.6413,1,0.6744,0.1420113,64513927.4,34,THA,36,1700.759862,2709.779854,1009.019992,2,Partially Effective,517.1857535,1157.626282,15936000
2206,2207,2.577194629,28.8125,5969,8.66861,106.63,0,0.6022,-1.41604475,82294808.8,33,VNM,103,3793.443752,4146.202205,352.7584537,2,Partially Effective,1286.394051,3880.378057,5050000
2207,2208,1.62924054,4.8,5958,8.64,-79.03,0,0.774,0.49849318,3836469.2,87,PAN,46,1913.264435,2352.636592,439.3721569,0,none,6738.60487,314.5517048,1324000
2208,2209,-0.356674944,0.4,5959,8.64,-83.74,0,0.778,1.1020982,4741278.6,37,CRI,23,657.1186996,734.2296669,77.11096734,1,Effective,1203.565468,17.69846614,2100000
2209,2210,-0.467868136,0.34375,5963,8.65617,97.658,1,0.6744,0.1420113,64513927.4,34,THA,36,1449.695066,2180.167455,730.4723894,2,Partially Effective,518.9926538,1157.626282,15936000
2210,2211,1.340090069,13.5625,5964,8.66056,106.674,0.5,0.6022,-1.41604475,82294808.8,33,VNM,98,3233.710011,3529.287938,295.5779269,2,Partially Effective,1258.014889,3880.378057,5050000
2211,2212,-0.597837001,0.25,5965,8.66267,98.2346,0,0.6744,0.1420113,64513927.4,34,THA,386,1560.139112,2371.36365,811.224538,0,none,20094.6976,1157.626282,15936000
2212,2213,3.991759892,54.5625,5968,8.66686,106.563,1,0.6022,-1.41604475,82294808.8,33,VNM,118,4790.954757,5290.330189,499.3754313,0,none,1320.490555,3880.378057,5050000
