clust,lden,den,ID,Lat,Lon,depth,Country_number,Code,Grav_tot,reg_pop_growth,MPA_SCORE,RATING,Productivity_mean
867,-0.077961541,0.625,2022,-5.47075,119.224,0,0,IDN,303,1572.092044,0,none,583.5402886
868,-0.087176694,0.625,2017,-5.462,123.711,1,0,IDN,33,310.2452279,2,Partially Effective,56594.79521
869,0.048790164,0.75,2035,-5.48278,123.749,1,0,IDN,33,272.0188207,2,Partially Effective,41290.0223
870,0.066665676,0.9375,2039,-5.50194,123.7,1,0,IDN,33,318.1875283,2,Partially Effective,46459.3381
871,0.182321557,1,2038,-5.49722,39.0664,0,5,TZA,211,687.73511,0,none,65535
872,0.086976654,0.9,2040,-5.50289,127.56587,1,0,IDN,2,1.234886167,0,none,301.2097018
873,-0.495439794,0.3125,2041,-5.53328,123.726,0,0,IDN,33,282.6645767,2,Partially Effective,34682.46053
874,-0.30809307,0.4375,2042,-5.54056,39.0374,0,5,TZA,179,682.3505383,0,none,65535
875,0.229706878,1.1875,2044,-5.56861,123.763,1,0,IDN,15,243.5054603,2,Partially Effective,30556.80124
876,0.086976654,0.9,2047,-5.58,132.66,0,0,IDN,46,-150.2048134,0,none,402.4640628
877,0.993251773,2.4,2048,-5.58,132.71,0,0,IDN,45,-150.2048134,0,none,404.4428364
878,0.048790164,0.75,2049,-5.59033,123.526,0,0,IDN,19,390.3502444,0,none,763.8723122
879,0.19305619,1.3125,2051,-5.59444,106.553,0,0,IDN,624,14108.98381,3,Not Effective,1061.764582
880,1.029619417,4.5625,2052,-5.60561,106.604,0,0,IDN,624,14886.62183,3,Not Effective,1044.244316
881,-0.223143551,0.5,2057,-5.6475,124.042,1,0,IDN,16,-20.98540361,2,Partially Effective,5671.682778
882,0.078501874,0.8,2060,-5.64,132.63,0,0,IDN,145,-150.2048134,0,none,2007.802218
883,-0.274523418,0.5,2061,-5.66444,105.237,0,0,IDN,763,1247.434281,0,none,65535
884,1.669838263,20.2,2062,-5.67,132.58,1,0,IDN,26,-150.2048134,0,none,15800.52845
885,-0.072565098,0.71875,2072,-5.73775,123.891,0,0,IDN,58,80.08025248,2,Partially Effective,27050.32111
886,-0.129651453,0.59375,2071,-5.73336,106.551,0,0,IDN,971,13594.2623,3,Not Effective,979.6885401
887,0.298042734,1.625,2073,-5.74719,106.619,0.5,0,IDN,1030,14063.18699,3,Not Effective,962.8889304
888,-0.223143551,0.5,2092,-5.78006,123.904,0,0,IDN,58,52.51852604,2,Partially Effective,11377.84779
889,0.117536061,1.125,2075,-5.75417,123.993,0,0,IDN,133,-19.58100595,2,Partially Effective,7570.305086
890,-0.265618311,0.46875,2090,-5.77758,123.856,0,0,IDN,58,86.32259523,2,Partially Effective,12460.82099
891,0.308268039,1.0625,2084,-5.77278,123.766,0.5,0,IDN,20,186.8945907,2,Partially Effective,5617.146364
892,-0.30809307,0.4375,2086,-5.77308,123.655,0,0,IDN,16,327.3153788,0,none,566.1356862
893,-0.077961541,0.625,2088,-5.77386,110.238,0,0,IDN,271,1121.939848,3,Not Effective,630.8540493
894,-0.356674944,0.4,2093,-5.78,132.63,0,0,IDN,51,-150.2048134,0,none,411.5097508
895,0.048790164,0.75,2094,-5.79389,110.338,0.5,0,IDN,270,1234.582925,3,Not Effective,646.9268834
896,0.425075465,1.25,2099,-5.80467,110.37,1,0,IDN,315,1256.36847,3,Not Effective,652.7113449
897,-0.24015047,0.6875,2101,-5.81283,123.822,0,0,IDN,17,102.9912076,2,Partially Effective,2244.733751
898,0.781958699,2.5,2107,-5.8345,110.424,0.5,0,IDN,315,1294.716362,3,Not Effective,654.6517817
899,-0.223143551,0.5,2104,-5.82461,123.992,0,0,IDN,30,-38.5931135,2,Partially Effective,443.9974771
900,0.710347894,1.75,2109,-5.84625,110.586,0,0,IDN,342,1343.445839,3,Not Effective,649.7112054
901,0.403237933,1.5,2110,-5.85419,123.705,0,0,IDN,16,217.867644,0,none,594.549034
902,0.701327877,2,2111,-5.85556,106.637,1,0,IDN,1469,13011.73919,0,none,10807.94204
903,-0.082569118,0.625,2113,-5.86889,110.352,0,0,IDN,305,1323.676322,3,Not Effective,631.564237
904,-0.223143551,0.5,2116,-5.87444,123.84,1,0,IDN,23,61.99923029,2,Partially Effective,433.9871505
905,0.01978726,0.90625,2131,-5.89694,110.426,0.5,0,IDN,357,1338.211918,3,Not Effective,618.5644377
906,-0.597837001,0.25,2129,-5.89344,123.723,1,0,IDN,15,170.4642236,0,none,519.4287817
907,0.466082041,1.6875,2133,-5.928,105.515,1,0,IDN,664,2166.104267,0,none,13150.46526
908,0.513020798,1.375,2136,-5.95417,105.862,1,0,IDN,2285,5668.020881,3,Not Effective,28058.50157
909,-0.087176694,0.625,2137,-5.96556,123.755,0,0,IDN,15,90.32236981,0,none,397.3064794
910,-0.356674944,0.4,2138,-6.01,132.43,1,0,IDN,16,-153.4028065,0,none,366.7131028
911,0.438254931,1.25,2139,-6.27639,39.1744,0,5,TZA,418,3746.344158,1,Effective,33155.00784
912,-0.193027306,0.53125,2140,-6.53197,121.004,0,0,IDN,27,136.6625846,3,Not Effective,485.3100917
913,0.048790164,0.75,2142,-6.55639,120.959,0,0,IDN,28,136.6625846,3,Not Effective,455.104032
914,1.047741028,6.125,2143,-6.57383,110.629,0.5,0,IDN,3110,1263.453213,0,none,999.4025386
915,0.438254931,1.25,2145,-6.64278,105.579,0,0,IDN,1522,2773.036334,0,none,23403.907
916,0.551799915,1.4375,2146,-6.76367,39.2166,1,5,TZA,42178,3532.658385,0,none,65535
917,1.360976553,3.6,2147,-7.11,131.43,1,0,IDN,11,49.18386518,0,none,2477.681358
918,0.196488558,1,2148,-7.23,131.36,0.5,0,IDN,3,48.25879832,0,none,439.7512895
919,0.318288415,1.4,2150,-7.45,131.26,1,0,IDN,8,47.75678448,0,none,32576.13366
920,-0.04715534,0.7,2151,-7.51,131.14,0,0,IDN,5,47.61755115,0,none,3566.759954
921,0.743917545,2,2152,-7.68619,113.83,0,0,IDN,2910,918.3152437,0,none,6124.821696
922,1.067231128,2.6875,2154,-7.69242,113.927,0,0,IDN,559,848.1409851,0,none,42405.07566
923,-0.236416812,0.5625,2157,-7.70506,108.653,1,0,IDN,1767,1111.561402,3,Not Effective,60096.00778
924,-0.342506847,0.4375,2160,-7.74028,114.349,0.5,0,IDN,743,631.2743141,0,none,18134.749
925,-0.059473102,0.6875,2162,-7.78333,114.422,0,0,IDN,553,695.1922368,0,none,27371.84034
926,-0.032285261,0.71875,2169,-7.84117,114.466,0,0,IDN,621,755.4411504,0,none,32993.5
927,-0.130682382,0.6,2170,-7.88,130.94,1,0,IDN,3,49.99190408,0,none,58402.04015
928,-0.130682382,0.6,2171,-8.01,156.76,0,4,SLB,3,39.77753213,0,none,30793.31201
929,0.993251773,2.4,2172,-8.03,156.8,0,4,SLB,3,38.36133587,0,Unrated,41164.06399
930,0.315703076,1.21875,2173,-8.09178,114.499,0,0,IDN,5861,1572.747592,3,Not Effective,26795.11288
931,-0.410490276,0.375,2175,-8.09417,115.273,1,0,IDN,12979,2587.380854,0,none,11149.97685
932,0.048790164,0.75,2177,-8.10839,115.316,0,0,IDN,12979,2779.216836,0,none,16142.96139
933,0.17203523,0.96875,2181,-8.11472,156.878,0.5,4,SLB,4,36.57079293,0,none,62511.26819
934,0.641853886,1.6,2182,-8.11,156.91,0,4,SLB,4,35.67347412,0,none,54633.386
935,-0.150552546,0.5625,2187,-8.12897,115.366,1,0,IDN,12979,2866.510326,0,none,17448.95813
936,0.09531018,0.8,2188,-8.12,131.11,0,0,IDN,5,51.31925836,0,none,40191.62019
937,-0.077961541,0.625,2189,-8.13675,125.642,1,27,ETI,25,478.634218,0,none,32727.66218
938,-0.223143551,0.5,2190,-8.1375,115.394,1,0,IDN,12979,2894.500013,0,none,14715.36242
939,0.238117089,1.2,2192,-8.13,156.97,0,4,SLB,4,35.21727671,0,none,42018.25701
940,0.146334807,0.9375,2197,-8.20044,125.63,1,27,ETI,25,458.7753307,0,none,36672.11181
941,-0.235502065,0.5,2198,-8.23847,125.612,1,27,ETI,24,455.7862266,0,none,46060.67188
942,0.048790164,0.75,2199,-8.25056,116.039,0,0,IDN,533,2625.31817,0,none,502.09635
943,-0.597837001,0.25,2200,-8.25111,115.7,1,0,IDN,984,2846.980357,0,none,466.9753032
944,-0.087176694,0.625,2214,-8.28,115.6,0,0,IDN,984,2885.466555,0,none,4195.271927
945,0.722281635,2.75,2210,-8.28111,115.053,0,0,IDN,983,2020.461817,0,none,47797.3187
946,-0.223143551,0.5,2215,-8.30417,116.137,1,0,IDN,866,2148.42045,0,none,9519.893941
947,0.097147548,1.3,2216,-8.31,130.76,1,0,IDN,7,45.50921728,0,none,363.5287783
948,0.551799915,1.4375,2227,-8.33817,115.661,0,0,IDN,984,2833.507892,0,none,501
949,0.211816206,1,2224,-8.33728,116.037,1,0,IDN,533,2599.907421,3,Not Effective,497.5
950,-0.19543996,0.53125,2245,-8.349,116.044,0,0,IDN,533,2594.660372,3,Not Effective,540.5780737
951,0.044991806,0.8125,2259,-8.36511,116.084,0,0,IDN,866,2511.002827,3,Not Effective,7781.845662
952,0.512740623,1.75,2246,-8.35031,115.684,0,0,IDN,984,2827.704279,0,none,507.8071269
953,0.717839793,1.75,2260,-8.3915,119.799,0,0,IDN,42,410.6191907,0,none,762.3527629
954,1.473927097,5.375,2261,-8.41097,119.863,0,0,IDN,91,413.165125,0,none,793.9362127
955,-0.452965035,0.34375,2264,-8.43936,112.678,0.5,0,IDN,723,1573.505474,0,none,63009.98627
956,-0.337899271,0.4375,2263,-8.43533,116.929,0.5,0,IDN,255,843.5099928,0,Unrated,2151.65554
957,0.297349273,1.15,2265,-8.44,122.33,1,0,IDN,59,299.5204205,3,Not Effective,678.3343806
958,-0.04715534,0.7,2266,-8.44,122.5,0,0,IDN,106,311.5937712,3,Not Effective,2544.665883
959,-0.274523418,0.5,2268,-8.46083,116.839,0,0,IDN,310,892.1044435,0,Unrated,9126.263489
960,0.060001396,0.875,2276,-8.50936,116.857,0,0,IDN,363,884.9540579,0,none,27658.49716
961,0.191169208,1.15,2270,-8.48,122.46,1,0,IDN,68,306.0568706,3,Not Effective,5984.0124
962,0.024395082,0.8,2275,-8.49,122.34,1,0,IDN,97,298.1000724,3,Not Effective,3833.881679
963,-0.223143551,0.5,2277,-8.50953,119.702,1,0,IDN,50,401.3520897,0,none,27899.72187
964,0.013882327,0.8125,2279,-8.53289,115.514,1,0,IDN,704,2817.527414,0,none,59318.60607
965,0.616280131,2.5,2280,-8.56,125.5,0,27,ETI,322,488.0749462,0,none,454.2884489
966,-0.065339162,0.6875,2281,-8.63333,115.469,0,0,IDN,921,2832.573236,0,none,65535
967,0.048790164,0.75,2286,-8.67597,115.53,1,0,IDN,762,2859.942776,0,none,56756.96365
968,-0.280389478,0.5,2285,-8.67597,115.44,0,0,IDN,818,2842.30201,0,none,61750.4365
969,0.078172927,0.8125,2307,-8.70928,115.266,0,0,IDN,27812,2754.643338,0,none,38202.80499
970,-0.410490276,0.375,2294,-8.6815,115.484,0,0,IDN,762,2854.008535,0,none,65333.38061
971,-0.597837001,0.25,2297,-8.68561,115.58,1,0,IDN,762,2859.067045,0,none,45333.81908
972,-0.223143551,0.5,2316,-8.71989,157.437,0,4,SLB,14,31.17245108,2,Partially Effective,336.6875109
973,-0.087176694,0.625,2306,-8.70914,157.509,0,4,SLB,7,31.2869987,0,none,342.6101262
974,-0.597837001,0.25,2311,-8.71389,116.77,1,0,IDN,407,926.3535536,0,none,34349.92743
975,-0.597837001,0.25,2313,-8.71583,115.458,0,0,IDN,762,2856.50651,0,none,60646.96424
976,0.048790164,0.75,2317,-8.72569,157.449,0,4,SLB,14,31.20893599,2,Partially Effective,337.2444406
977,0.048790164,0.75,2319,-8.74131,-35.0843,0,7,BRA,561,654.0838711,3,Not Effective,62773.6885
978,-0.410490276,0.375,2321,-8.75503,157.516,0,4,SLB,7,31.44010917,2,Partially Effective,343.3518953
979,-0.087176694,0.625,2324,-8.77056,157.564,0,4,SLB,7,30.49727004,2,Partially Effective,349.2131914
980,1.899874881,11.625,2325,-8.79475,115.527,1,0,IDN,464,2918.62313,0,none,65535
981,0.262364264,1,2326,-8.83,-140.25,0,13,PYF,0,-0.941172644,0,none,448.317932
982,0.143997262,1.1875,2327,-8.871,-35.1229,0,7,BRA,1527,773.6783861,3,Not Effective,65535
983,-0.356674944,0.4,2332,-8.95,-140.16,0,13,PYF,0,-1.01733759,0,none,13867.93151
984,1.028977802,6.875,2339,-9.04144,-35.1956,0,7,BRA,1303,616.1336711,3,Not Effective,65535
985,0.952299817,3.35,2343,-9.41,-140.13,1,13,PYF,0,-1.01733759,0,none,391.663068
986,-0.356674944,0.4,2345,-9.53,129.17,1,2,AUS,3,511.0136842,0,none,299.6420198
987,-0.356674944,0.4,2346,-9.79,142.63,0,2,AUS,1,3.715240568,0,none,1012.825491
988,-0.356674944,0.4,2347,-9.86,143.59,0,2,AUS,1,1.864917488,0,none,923.8023813
989,-0.23101773,0.5,2349,-9.88,129.42,1,2,AUS,1,511.0136842,0,none,304.4017613
990,-0.356674944,0.4,2350,-9.88,142.49,1,2,AUS,1,3.047193138,0,none,1042.934156
991,1.131402111,2.8,2351,-9.88,143.48,1,2,AUS,1,2.283140045,0,none,870.1509772
992,-0.356674944,0.4,2352,-9.89,-139.08,1,13,PYF,0,-0.087197458,0,none,57488.98762
993,-0.130682382,0.6,2353,-9.89,129.55,1,2,AUS,1,511.0136842,0,none,296.2641643
994,0.137391363,0.9,2355,-9.94,144.02,0,2,AUS,1,0.007072238,0,none,760.5835857
995,0.086976654,0.8,2359,-9.97,144.15,1,2,AUS,1,0.007509504,0,none,559.9159721
996,-0.356674944,0.4,2360,-9.97,144.69,1,2,AUS,1,0.0211455,0,none,347.9306031
997,0.10755569,0.875,2363,0.0433333,119.872,0.5,0,IDN,47,373.8211905,0,none,51291.02029
998,-0.223143551,0.5,2364,0.0852222,119.623,0,0,IDN,26,311.4734158,0,none,2261.03003
999,0.412909414,1.3125,2367,0.0936111,119.863,1,0,IDN,38,318.0263741,0,none,38618.57792
1000,-0.356674944,0.4,2369,0.0969,127.41477,1,0,IDN,28,300.3162031,0,none,608.4345928
1001,-0.005025168,0.7,2371,0.13171,127.11186,1,0,IDN,23,327.6130714,0,none,400.0350151
1002,0.019610357,0.75,2372,0.139889,119.808,0,0,IDN,38,286.9055893,0,none,10242.49557
1003,-0.356674944,0.4,2375,0.17,130.01,1,0,IDN,2,22.76682983,0,Unrated,532.6840061
1004,-0.005025168,0.7,2379,0.29,-90.5,0,1,ECU,0,4.94193591,0,none,631.3225663
1005,-0.356674944,0.4,2378,0.29084,127.42937,1,0,IDN,19,315.8961063,0,none,420.607791
1006,0.405465108,1.2,2387,0.3,-89.95,0,1,ECU,0,8.074284404,0,none,588.9278828
1007,0.405465108,1.2,2383,0.34,-89.97,1,1,ECU,0,7.783324015,3,Not Effective,583.7200343
1008,-0.04715534,0.7,2382,0.31,-90.4,1,1,ECU,0,6.064865895,3,Not Effective,618.7608554
1009,-0.356674944,0.4,2385,0.39779,127.57671,1,0,IDN,30,314.8849764,0,none,20497.70133
1010,-0.005025168,0.7,2388,0.44926,127.57107,1,0,IDN,34,320.5182101,0,none,37054.77332
1011,-0.23101773,0.5,2389,0.66678,127.36304,1,0,IDN,890,374.1977205,0,none,15458.0673
1012,-0.223143551,0.5,2390,0.833333,97,0,0,IDN,73,254.3121194,0,none,455.3780367
1013,-0.356674944,0.4,2391,0.8525,127.3583,1,0,IDN,1148,393.569154,0,none,41019.84257
1014,-0.356674944,0.4,2392,0.85727,127.50735,1,0,IDN,121,367.293112,0,none,34008.19369
1015,-0.223143551,0.5,2393,0.874167,97.3725,1,0,IDN,93,252.3518115,0,none,614.7737637
1016,0.048790164,0.75,2394,0.918278,97.4331,0,0,IDN,424,251.4125808,0,none,5975.034693
1017,0.354171814,1.125,2395,0,0,1,28,EGY,6,511.0136842,0,none,527.2661988
1018,-0.130682382,0.6,2396,1.03141,127.42127,1,0,IDN,163,396.1223907,0,none,65405.079
1019,-0.393042588,0.375,2397,1.18364,104.317,0,0,IDN,489,3585.817915,0,none,27378.49261
1020,-0.223143551,0.5,2398,1.20414,104.395,0,0,IDN,399,3866.934657,0,none,19182.40699
1021,0.112463683,2.46875,2399,1.21581,104.539,0,0,IDN,343,4329.760484,0,none,12821.26023
1022,1.131402111,2.8,2401,1.38,-91.81,0,1,ECU,0,0.014359848,3,Not Effective,491.1213991
1023,-0.065339162,0.6875,2404,1.41083,97.1731,0,0,IDN,220,233.3851068,0,Unrated,640.4194421
1024,0.169128179,1.25,2405,1.41083,97.6107,0,0,IDN,114,252.1925724,0,none,542.305635
1025,-0.597837001,0.25,2407,1.50183,125.262,0,0,IDN,103,1373.729127,0,none,38086.39621
1026,-0.240109641,0.5,2408,1.55136,124.804,0.5,0,IDN,556,1219.437134,0,none,65093.02176
1027,0.515813165,1.375,2410,1.56883,7.43228,1,32,STP,228,68.86182614,0,none,557.1207106
1028,0.434992489,1.25,2411,1.60811,7.33692,1,32,STP,228,68.86182614,0,none,550.3926563
1029,-0.410490276,0.375,2412,1.60833,124.74,0.5,0,IDN,233,1216.165943,0,none,63684.64764
1030,1.193922468,3,2413,1.62672,124.875,0,0,IDN,253,1255.429558,0,none,65535
1031,-0.079791035,0.75,2414,1.64403,98.5949,0.5,0,IDN,249,287.9601003,0,Unrated,43364.83559
1032,0.936573713,2.3125,2415,1.6675,98.4992,0.5,0,IDN,302,294.0204642,0,Unrated,48707.53746
1033,-0.314387351,0.46875,2416,1.67472,98.7697,0,0,IDN,803,281.8281248,0,Unrated,26522.45509
1034,0.993251773,2.4,2417,1.67,-91.99,1,1,ECU,0,0.014359848,3,Not Effective,474.8963344
1035,-0.410490276,0.375,2420,1.69878,7.40553,0,32,STP,228,68.86182614,0,none,545.9771854
1036,-0.223143551,0.5,2421,1.70583,98.4733,0,0,IDN,184,289.9928871,0,Unrated,30732.74454
1037,1.938481426,18,2424,1.73639,110.085,0,30,MYS,18,487.1673415,0,none,30599.54938
1038,-0.223143551,0.5,2425,1.7375,125.152,0.5,0,IDN,144,1388.349003,0,none,33654.75486
1039,-0.359291673,0.40625,2428,1.76972,125.047,0.5,0,IDN,158,1381.895199,0,none,52729.22338
1040,2.806386102,16.25,2432,1.78753,110.162,0,30,MYS,18,470.3223726,0,Unrated,11577.07028
1041,-0.014585689,0.6875,2433,1.79139,125.121,0,0,IDN,54,1391.037384,0,none,25820.77911
1042,-0.014585689,0.6875,2434,1.84583,125.099,1,0,IDN,54,1395.610613,0,none,25907.71312
1043,0.304882786,1.25,2435,1.87842,109.76,0,30,MYS,18,621.9346838,0,Unrated,51675.05737
1044,-0.597837001,0.25,2436,1.91758,109.78,0,30,MYS,18,631.6252901,0,Unrated,44028.0384
1045,0.048790164,0.75,2437,1.96844,98.3472,1,0,IDN,306,223.4027625,0,none,2044.720337
1046,3.595255352,36.125,6176,9.99472,104.039,0,33,VNM,236,443.7856701,0,none,1477.08498
1047,1.459963462,4.25,6180,9.999643467,125.2036523,1,31,PHL,495,444.7707415,0,none,625.7703585
1048,1.385590741,14.5,2454,10.0048,104.289,0,33,VNM,290,505.4819579,0,none,1908.206408
1049,-0.546638398,0.28125,2465,10.0135,125.014,1,31,PHL,808,401.5095142,0,none,58687.73045
1050,3.593968868,38.4375,2474,10.0192,118.78,0,31,PHL,21,402.6877579,0,none,21585.36175
1051,-0.410490276,0.375,2477,10.0227,123.404,1,31,PHL,6792,1452.831212,0,Unrated,33034
1052,0.155577214,0.875,2478,10.0232,125.068,1,31,PHL,808,389.0992633,0,none,41120.51122
1053,0.832909123,2,2494,10.04844165,125.1693917,0,31,PHL,157,406.6966058,0,none,10513.54116
1054,1.330634906,3.5,2547,10.07955482,125.2351838,1,31,PHL,157,408.6959276,0,none,14702.76181
1055,0.936093359,2.25,2496,10.0529,123.253,1,31,PHL,735,1498.61912,3,Not Effective,19175.72897
1056,3.200711854,24.25,2497,10.0599,124.012,0,31,PHL,588,1758.322307,0,none,56498.64755
1057,0.956402953,2.875,2535,10.0703,125.135,1,31,PHL,294,399.7496514,0,none,26540.1893
1058,1.073294481,2.625,2512,10.0664,99.8415,0.5,34,THA,58,128.7033457,0,none,748.848643
1059,0.898392069,2.25,2631,10.1006,99.8244,0,34,THA,58,128.5153771,0,none,718.5367148
1060,1.840549633,6,2621,10.09903312,125.0198277,1,31,PHL,393,410.2909811,0,none,61274.65523
1061,1.872866133,6.25,2607,10.09727544,125.1195975,1,31,PHL,294,395.5500472,0,none,38030.96651
1062,2.116255515,8,2632,10.1069,123.968,1,31,PHL,881,1696.642895,0,none,51341.67726
1063,1.754128227,5.5,2657,10.11842038,125.1162515,1,31,PHL,294,400.3164271,0,none,44468.86262
1064,0.646420915,2,2672,10.122003,99.833817,1,34,THA,58,123.6849718,0,none,693.4960025
1065,1.247737801,3.8125,2645,10.1163,99.7287,0,34,THA,62,165.1389184,0,none,739.9639852
1066,-0.223143551,0.5,2649,10.116,124.047,0,31,PHL,779,1731.75565,0,none,33195.5
1067,1.435084525,4,2688,10.12440165,125.2138302,1,31,PHL,341,408.3682722,0,none,31835.1074
1068,1.260095607,3.25,2708,10.13524507,125.1804818,0,31,PHL,341,406.2906866,0,none,41176.98635
1069,1.677236663,18.9375,2712,10.1474,97.9704,0,35,MMR,29,209.5904194,0,none,1070.646013
1070,-0.167736368,0.625,2719,10.1579,98.1388,0,35,MMR,40,196.7861414,0,none,15786.07827
1071,3.031600153,47.34375,2717,10.156,98.039,1,35,MMR,34,209.0896517,0,none,5965.498587
1072,1.444714834,4,2752,10.18594097,125.1353901,1,31,PHL,560,456.1933464,0,none,60332.28745
1073,-0.410490276,0.375,2739,10.1742,124.994,0.5,31,PHL,393,523.6815121,0,none,65535
1074,2.007143115,8.5625,2742,10.1768,123.804,0,31,PHL,4924,1597.900045,0,none,65535
1075,1.916922612,6.5,2757,10.1921143,125.1034151,1,31,PHL,560,454.9475624,0,none,62884.56829
1076,0.019610357,0.75,2762,10.211,123.985,0,31,PHL,2844,1646.841668,0,none,27862.06237
1077,-0.190972896,0.8125,2764,10.2177,124.98,1,31,PHL,424,559.1580211,0,none,65535
1078,-0.077961541,0.625,2760,10.2051,118.91,1,31,PHL,19,413.3405383,0,none,64292.96091
1079,0.899202006,3.875,2763,10.2142,124.044,1,31,PHL,1537,1674.623429,0,none,7208.134537
1080,1.458615023,4,2765,10.21889863,125.1307737,1,31,PHL,560,471.7090294,0,none,65535
1081,-0.356674944,0.4,2780,10.23,169.93,1,36,MHL,0,-3.484846381,0,none,291.5674795
1082,2.000947863,8.875,2774,10.23219365,125.0764579,0,31,PHL,424,482.7381452,0,none,65535
1083,1.193922468,3.75,2810,10.26224155,125.1261717,0,31,PHL,560,507.4570112,0,none,65535
1084,0.199549881,0.9375,2789,10.2494,123.972,0.5,31,PHL,2844,1615.334149,0,none,38413.53449
1085,0.857378173,6.84375,2802,10.2586,124.982,0,31,PHL,1082,594.0772987,0,none,65535
1086,0.211816206,0.9375,2821,10.2811,123.999,0.5,31,PHL,39229,1612.028199,0,none,38017.20702
1087,-0.467868136,0.34375,2813,10.2675,166.288,0,4,SLB,0,-1.297922277,0,none,109.1620234
1088,2.297160144,21.25,2815,10.26,124.161,0,31,PHL,759,1635.415133,0,none,8138.136947
1089,0.617289573,2.5,2816,10.26,169.87,1,36,MHL,0,-3.398621787,0,none,256.5733714
1090,-0.166139931,0.6,2817,10.26,169.98,1,36,MHL,0,-3.395564286,0,none,225.6152468
1091,0.078172927,0.8125,2842,10.293,124.073,1,31,PHL,1938,1601.202274,0,none,28842.55587
1092,-0.150552546,0.5625,2835,10.2886,124.056,1,31,PHL,1938,1613.887779,0,none,29210.80144
1093,0.279011538,1.15625,2858,10.3116,124.024,1,31,PHL,1938,1598.72888,0,none,42044.64835
1094,1.727161685,13.75,2839,10.2911,103.886,0,33,VNM,255,455.4096905,0,none,50962.24374
1095,-0.150552546,0.5625,2843,10.2948,124.165,0,31,PHL,810,1610.722094,0,none,13922.52395
1096,2.063083087,38.8125,2859,10.3225,103.842,0,33,VNM,255,449.8830687,2,Partially Effective,33350.20171
1097,2.959212666,44.59375,2860,10.3592,103.809,0,33,VNM,296,440.2520102,0,none,19912.02812
1098,0.832909123,2,2861,10.36,169.91,1,36,MHL,1,-3.599350712,0,none,209.7779313
1099,-0.166139931,0.6,2863,10.39,169.91,0,36,MHL,1,-3.914344993,0,none,193.9438657
1100,-0.05269762,0.875,2868,10.4214,124.011,1,31,PHL,13749,1553.916219,0,none,59360.99029
1101,2.41356652,40.75,2865,10.4028,99.3509,0,34,THA,156,146.273809,0,Unrated,2441.890004
1102,-0.223143551,0.5,2866,10.4036,122.506,0,31,PHL,522,765.1324177,0,Unrated,3088.056529
1103,0.155577214,0.875,2869,10.4262,119.128,0,31,PHL,25,408.6501385,2,Partially Effective,30050.97329
1104,0.117536061,1.0625,2871,10.4505,119.163,0,31,PHL,23,412.8795354,2,Partially Effective,35286.91033
1105,-0.223143551,0.5,2877,10.484,119.08,0,31,PHL,23,411.1269689,2,Partially Effective,8334.818188
1106,1.288741046,123.3125,2875,10.4669,98.2196,0,35,MMR,50,156.9088204,0,none,1387.558928
1107,-0.410490276,0.375,2876,10.473,98.1714,0,35,MMR,45,159.0876649,0,none,1368.573214
1108,-0.410490276,0.375,2885,10.5219,124.673,1,31,PHL,593,1532.992887,0,Unrated,30648.65317
1109,-0.342506847,0.4375,2880,10.4903,119.151,0.5,31,PHL,23,412.7462217,2,Partially Effective,21611.44762
1110,2.924170433,29.4375,2882,10.492,99.4218,0,34,THA,134,123.5252558,0,Unrated,7093.643543
1111,1.30833282,3.4,2886,10.52,-85.79,0,37,CRI,195,117.1040127,0,none,1892.752481
1112,-0.410490276,0.375,2899,10.5463,124.65,1,31,PHL,409,1543.705347,0,Unrated,17140.65846
